[Gene ID]	[Transcript ID]	[Gene Name or Symbol]	[Previous ID(s)]	
TGME49_202250	TGME49_202250-t26_1	N/A	Previous IDs: 1895.t000437, 20.m07351, TGME49_002250, TgGLEAN_3674, TgGlmHMM_0681, TgTigrScan_3200, TgTwinScan_3676, mrna.TGME49_002250A, tigr:cds.TGME49_002250A<br>	
TGME49_202255	TGME49_202255-t26_1	N/A	Previous IDs: 1895.t000436, TGME49_002255<br>	
TGME49_202260	TGME49_202260-t26_1	N/A	Previous IDs: 1895.t000434, 20.m05890, TGME49_002260, TgGLEAN_3759, TgGlmHMM_0682, TgTigrScan_3202, TgTwinScan_3677, mrna.TGME49_002260A, tigr:cds.TGME49_002260A<br>	
TGME49_202280	TGME49_202280-t26_1	N/A	Previous IDs: 1895.t000433, 20.m03706, TGME49_002280, TgGLEAN_3761, TgGlmHMM_0683, TgTigrScan_3204, TgTwinScan_3678, mrna.TGME49_002280A, tigr:cds.TGME49_002280A<br>	
TGME49_202285	TGME49_202285-t26_1	N/A	Previous IDs: 1895.t000590, TGME49_002285<br>	
TGME49_202290	TGME49_202290-t26_1	N/A	Previous IDs: 1895.t000432, 20.m03708, TGME49_002290, TgGLEAN_3762, TgTigrScan_3206, TgTwinScan_3679, mrna.TGME49_002290A, tigr:cds.TGME49_002290A<br>	
TGME49_202300	TGME49_202300-t26_1	N/A	Previous IDs: 1895.t000431, 20.m03709, TGME49_002300, TgGLEAN_3670, TgGlmHMM_0684, TgTigrScan_3207, TgTwinScan_3680, mrna.TGME49_002300A, tigr:cds.TGME49_002300A<br>	
TGME49_202310	TGME49_202310-t26_1	N/A	Previous IDs: 1895.t000430, 20.m03710, TGME49_002310, TgGLEAN_3669, TgGlmHMM_0684, TgTigrScan_3208, TgTwinScan_3681, mrna.TGME49_002310A, tigr:cds.TGME49_002310A<br>	
TGME49_202320	TGME49_202320-t26_1	N/A	Previous IDs: TGME49_002320<br>	
TGME49_202330	TGME49_202330-t26_1	N/A	Previous IDs: 1895.t000429, 20.m07357, TGME49_002330, TgGLEAN_3763, TgGlmHMM_0685, mrna.TGME49_002330A, tigr:cds.TGME49_002330A<br>	
TGME49_202340	TGME49_202340-t26_1	N/A	Previous IDs: 1895.t000428, 20.m03711, TGME49_002340, TgGLEAN_3668, TgGlmHMM_0686, TgTigrScan_3209, TgTigrScan_3210, TgTwinScan_3682, mrna.TGME49_002340A, tigr:cds.TGME49_002340A<br>	
TGME49_202350	TGME49_202350-t26_1	N/A	Previous IDs: 1895.t000427, 20.m05957, TGME49_002350, TgGLEAN_3667, TgGlmHMM_0686, TgTigrScan_3211, TgTwinScan_3683, mrna.TGME49_002350A, tigr:cds.TGME49_002350A<br>	
TGME49_202360	TGME49_202360-t26_1	N/A	Previous IDs: 1895.t000426, 20.m03712, TGME49_002360, TgGLEAN_3666, TgGlmHMM_0686, TgTigrScan_3211, TgTwinScan_3684, mrna.TGME49_002360A, tigr:cds.TGME49_002360A<br>	
TGME49_202370	TGME49_202370-t26_1	N/A	Previous IDs: 1895.t000425, 20.m00349, TGME49_002370, TgGLEAN_3665, TgGlmHMM_0687, TgTigrScan_3211, TgTwinScan_3685, mrna.TGME49_002370A, tigr:cds.TGME49_002370A<br>	
TGME49_202375	TGME49_202375-t26_1	N/A	Previous IDs: 1895.t000424, TGME49_002375<br>	
TGME49_202380	TGME49_202380-t26_1	N/A	Previous IDs: 1895.t000423, 20.m00348, TGME49_002380, TgGLEAN_3664, TgGlmHMM_0687, TgTigrScan_3213, TgTwinScan_3686, mrna.TGME49_002380A, tigr:cds.TGME49_002380A<br>	
TGME49_202390	TGME49_202390-t26_1	N/A	Previous IDs: 1895.t000422, 20.m03715, TGME49_002390, TgGLEAN_3764, TgGlmHMM_0688, TgTigrScan_3214, TgTigrScan_3215, TgTwinScan_3687, mrna.TGME49_002390A, tigr:cds.TGME49_002390A<br>	
TGME49_202400	TGME49_202400-t26_1	N/A	Previous IDs: 1895.t000421, 20.m03716, TGME49_002400, TgGLEAN_3663, TgGlmHMM_0689, TgTigrScan_3216, TgTwinScan_3688, TgTwinScan_3689, mrna.TGME49_002400A, tigr:cds.TGME49_002400A<br>	
TGME49_202410	TGME49_202410-t26_1	N/A	Previous IDs: 1895.t000420, 20.m03717, TGME49_002410, TgGLEAN_3661, TgGLEAN_3662, TgGlmHMM_0689, TgTigrScan_3217, TgTigrScan_3218, TgTwinScan_3690, TgTwinScan_3691, mrna.TGME49_002410A, tigr:cds.TGME49_002410A<br>	
TGME49_202420	TGME49_202420-t26_1	N/A	Previous IDs: 1895.t000419, 20.m03718, TGME49_002420, TgGLEAN_3660, TgGlmHMM_0689, TgTigrScan_3219, TgTwinScan_3692, mrna.TGME49_002420A, tigr:cds.TGME49_002420A<br>	
TGME49_202430	TGME49_202430-t26_1	N/A	Previous IDs: 1895.t000418, 20.m03719, TGME49_002430, TgGLEAN_3765, TgTigrScan_3220, TgTwinScan_3693, mrna.TGME49_002430A, tigr:cds.TGME49_002430A<br>	
TGME49_202440	TGME49_202440-t26_1	N/A	Previous IDs: 1895.t000417, 20.m05958, TGME49_002440, TgGLEAN_3659, TgGlmHMM_0689, TgTigrScan_3221, TgTwinScan_3694, mrna.TGME49_002440A, tigr:cds.TGME49_002440A<br>	
TGME49_202445	TGME49_202445-t26_1	N/A	Previous IDs: 1895.t000416, TGME49_002445<br>	
TGME49_202450	TGME49_202450-t26_1	N/A	Previous IDs: 1895.t000415, 20.m05894, TGME49_002450, TgGLEAN_3767, TgTigrScan_3223, TgTwinScan_3695, mrna.TGME49_002450A, tigr:cds.TGME49_002450A<br>	
TGME49_202460	TGME49_202460-t26_1	N/A	Previous IDs: 1895.t000414, 20.m03720, TGME49_002460, TgGLEAN_3767, TgGlmHMM_0690, TgTigrScan_3223, TgTwinScan_3696, TgTwinScan_3697, mrna.TGME49_002460A, tigr:cds.TGME49_002460A<br>	
TGME49_202470	TGME49_202470-t26_1	N/A	Previous IDs: 1895.t000413, 20.m03721, TGME49_002470, TgGLEAN_3658, TgGlmHMM_0691, TgTigrScan_3224, TgTwinScan_3698, mrna.TGME49_002470A, tigr:cds.TGME49_002470A<br>	
TGME49_202480	TGME49_202480-t26_1	N/A	Previous IDs: 1895.t000412, 20.m05959, TGME49_002480, TgGLEAN_3657, TgGlmHMM_0691, TgTigrScan_3224, TgTwinScan_3699, mrna.TGME49_002480A, tigr:cds.TGME49_002480A<br>	
TGME49_202490	TGME49_202490-t26_1	AP2VIIA7	Previous IDs: 1895.t000411, 20.m03722, TGME49_002490, TgGLEAN_3768, TgGLEAN_3769, TgGLEAN_3770, TgGlmHMM_0692, TgTigrScan_3225, TgTigrScan_3226, TgTigrScan_3227, TgTwinScan_3700, mrna.TGME49_002490A, tigr:cds.TGME49_002490A<br>	
TGME49_202500	TGME49_202500-t26_1	N/A	Previous IDs: 1895.t000410, 20.m00003, TGME49_002500, TgGLEAN_3771, TgGlmHMM_0692, TgTigrScan_3228, TgTwinScan_3701, mrna.TGME49_002500A, tigr:cds.TGME49_002500A<br>	
TGME49_202510	TGME49_202510-t26_1	N/A	Previous IDs: 1895.t000409, 20.m03724, TGME49_002510, TgGLEAN_3772, TgGlmHMM_0692, TgTigrScan_4649, TgTwinScan_3702, mrna.TGME49_002510A, tigr:cds.TGME49_002510A<br>	
TGME49_202520	TGME49_202520-t26_1	N/A	Previous IDs: 1895.t000408, 20.m03725, TGME49_002520, TgGLEAN_3656, TgGlmHMM_0693, TgTigrScan_4650, TgTwinScan_3703, mrna.TGME49_002520A, tigr:cds.TGME49_002520A<br>	
TGME49_202530	TGME49_202530-t26_1	N/A	Previous IDs: 1895.t000407, 20.m03726, TGME49_002530, TgGLEAN_3773, TgGlmHMM_0694, TgTigrScan_4652, TgTwinScan_3704, mrna.TGME49_002530A, tigr:cds.TGME49_002530A<br>	
TGME49_202540	TGME49_202540-t26_1	N/A	Previous IDs: 1895.t000406, 20.m03727, TGME49_002540, TgGLEAN_3774, TgGlmHMM_0694, TgTigrScan_4652, TgTwinScan_3705, mrna.TGME49_002540A, tigr:cds.TGME49_002540A<br>	
TGME49_202550	TGME49_202550-t26_1	N/A	Previous IDs: 1895.t000405, 20.m03728, TGME49_002550, TgGLEAN_3655, TgGlmHMM_0695, TgTigrScan_4653, TgTigrScan_4654, TgTwinScan_3706, mrna.TGME49_002550A, tigr:cds.TGME49_002550A<br>	
TGME49_202568	TGME49_202568-t26_1	N/A	Previous IDs: 1895.t000404, TGME49_002570, TgGLEAN_3775, TgGlmHMM_0696, TgTigrScan_4655, TgTwinScan_3707, TgTwinScan_3708, TgTwinScan_3709, mrna.TGME49_002570A, tigr:cds.TGME49_002570A<br>	
TGME49_202572	TGME49_202572-t26_1	N/A	Previous IDs: 1895.t000403, 20.m03729, TGME49_002570, TgGLEAN_3775, TgGlmHMM_0696, TgTigrScan_4655, TgTwinScan_3707, TgTwinScan_3708, TgTwinScan_3709<br>	
TGME49_202580	TGME49_202580-t26_1	N/A	Previous IDs: 1895.t000402, 20.m03730, TGME49_002580, TgGLEAN_3654, TgGlmHMM_0697, TgTigrScan_4656, TgTwinScan_3711, mrna.TGME49_002580A, tigr:cds.TGME49_002580A<br>	
TGME49_202590	TGME49_202590-t26_1	N/A	Previous IDs: 1895.t000401, 20.m03731, TGME49_002590, TgGLEAN_3653, TgGlmHMM_0697, TgTigrScan_4657, TgTwinScan_3712, mrna.TGME49_002590A, tigr:cds.TGME49_002590A<br>	
TGME49_202600	TGME49_202600-t26_1	N/A	Previous IDs: 1895.t000400, 20.m07359, TGME49_002600, TgGLEAN_3777, TgGlmHMM_0698, mrna.TGME49_002600A, tigr:cds.TGME49_002600A<br>	
TGME49_202610	TGME49_202610-t26_1	N/A	Previous IDs: 1895.t000399, 20.m00347, TGME49_002610, TgGLEAN_3652, TgGlmHMM_0699, TgTigrScan_4657, TgTwinScan_3713, mrna.TGME49_002610A, tigr:cds.TGME49_002610A<br>	
TGME49_202620	TGME49_202620-t26_1	N/A	Previous IDs: 1895.t000398, 20.m03733, TGME49_002620, TgGLEAN_3778, TgTigrScan_4659, mrna.TGME49_002620A, tigr:cds.TGME49_002620A<br>	
TGME49_202630	TGME49_202630-t26_1	N/A	Previous IDs: 1895.t000397, 20.m00332, TGME49_002630, TgGLEAN_3779, TgGlmHMM_0700, TgTigrScan_4660, TgTwinScan_3714, mrna.TGME49_002630A, tigr:cds.TGME49_002630A<br>	
TGME49_202640	TGME49_202640-t26_1	N/A	Previous IDs: 1895.t000396, 20.m03736, TGME49_002640, TgGLEAN_3651, TgGlmHMM_0701, TgTigrScan_4661, TgTigrScan_4662, TgTwinScan_3715, mrna.TGME49_002640A, tigr:cds.TGME49_002640A<br>	
TGME49_202650	TGME49_202650-t26_1	N/A	Previous IDs: 1895.t000394, 20.m05994, TGME49_002650, TgGLEAN_3650, TgGlmHMM_0701, TgTigrScan_4662, TgTwinScan_3716, TgTwinScan_3717, mrna.TGME49_002650A, tigr:cds.TGME49_002650A<br>	
TGME49_202660	TGME49_202660-t26_1	N/A	Previous IDs: TGME49_002660<br>	
TGME49_202670	TGME49_202670-t26_1	N/A	Previous IDs: TGME49_002670, TgGlmHMM_0701, TgTigrScan_4662<br>	
TGME49_202680	TGME49_202680-t26_1	N/A	Previous IDs: 1895.t000393, 20.m00004, TGME49_002680, TgGLEAN_3780, TgGlmHMM_0702, TgTigrScan_4663, TgTwinScan_3719, mrna.TGME49_002680A, tigr:cds.TGME49_002680A<br>	
TGME49_202690	TGME49_202690-t26_1	POLR2I	Previous IDs: 1895.t000392, 20.m03740, TGME49_002690, TgGLEAN_3648, TgGlmHMM_0703, TgTigrScan_4172, TgTwinScan_3720, mrna.TGME49_002690A, tigr:cds.TGME49_002690A<br>	
TGME49_202700	TGME49_202700-t26_1	N/A	Previous IDs: 1895.t000391, 20.m05954, TGME49_002700, TgGLEAN_3782, TgTigrScan_4174, mrna.TGME49_002700A, tigr:cds.TGME49_002700A<br>	
TGME49_202720	TGME49_202720-t26_1	N/A	Previous IDs: 1895.t000390, 20.m03741, TGME49_002720, TgGLEAN_3782, TgGlmHMM_0704, TgTigrScan_4175, TgTwinScan_3722, mrna.TGME49_002720A, tigr:cds.TGME49_002720A<br>	
TGME49_202730	TGME49_202730-t26_1	N/A	Previous IDs: 1895.t000389, 20.m03742, TGME49_002730, TgGLEAN_3647, TgGlmHMM_0705, TgTigrScan_4176, TgTwinScan_3724, mrna.TGME49_002730A, tigr:cds.TGME49_002730A<br>	
TGME49_202735	TGME49_202735-t26_1	N/A	Previous IDs: 1895.t000388, TGME49_002735<br>	
TGME49_202740	TGME49_202740-t26_1	N/A	Previous IDs: 1895.t000387, 20.m03743, TGME49_002740, TgGLEAN_3783, TgGlmHMM_0706, TgTigrScan_4177, TgTigrScan_4178, TgTwinScan_3725, mrna.TGME49_002740A, tigr:cds.TGME49_002740A<br>	
TGME49_202750	TGME49_202750-t26_1	N/A	Previous IDs: 1895.t000386, 20.m05960, TGME49_002750, TgGLEAN_3646, TgGlmHMM_0707, TgTigrScan_4179, TgTwinScan_3726, mrna.TGME49_002750A, tigr:cds.TGME49_002750A<br>	
TGME49_202760	TGME49_202760-t26_1	N/A	Previous IDs: 1895.t000385, 20.m03744, TGME49_002760, TgGLEAN_3784, TgGlmHMM_0708, TgTwinScan_3727, mrna.TGME49_002760A, tigr:cds.TGME49_002760A<br>	
TGME49_202770	TGME49_202770-t26_1	N/A	Previous IDs: 1895.t000384, 20.m03745, TGME49_002770, TgGLEAN_3645, TgGlmHMM_0709, TgTigrScan_4179, TgTwinScan_3728, mrna.TGME49_002770A, tigr:cds.TGME49_002770A<br>	
TGME49_202780	TGME49_202780-t26_1	ROP25	Previous IDs: 1895.t000383, 20.m05875, TGME49_002780, TgGLEAN_3785, TgGlmHMM_0710, TgTigrScan_4180, TgTwinScan_3729, mrna.TGME49_002780A, tigr:cds.TGME49_002780A<br>	
TGME49_202790	TGME49_202790-t26_1	N/A	Previous IDs: 1895.t000382, 20.m03746, TGME49_002790, TgGLEAN_3786, TgGlmHMM_0710, TgTigrScan_4180, TgTwinScan_3730, mrna.TGME49_002790A, tigr:cds.TGME49_002790A<br>	
TGME49_202800	TGME49_202800-t26_1	N/A	Previous IDs: 1895.t000381, 20.m03979, TGME49_002800, TgGLEAN_3787, TgGlmHMM_0710, TgTigrScan_4180, TgTwinScan_3731, mrna.TGME49_002800A, tigr:cds.TGME49_002800A<br>	
TGME49_202810	TGME49_202810-t26_1	N/A	Previous IDs: 1895.t000380, 20.m05961, TGME49_002810, TgGLEAN_3644, TgGlmHMM_0711, TgTigrScan_4181, TgTwinScan_3732, mrna.TGME49_002810A, tigr:cds.TGME49_002810A<br>	
TGME49_202820	TGME49_202820-t26_1	N/A	Previous IDs: 1895.t000379, 20.m03747, TGME49_002820, TgGLEAN_3643, TgGlmHMM_0711, TgTigrScan_4181, TgTwinScan_3733, mrna.TGME49_002820A, tigr:cds.TGME49_002820A<br>	
TGME49_202830	TGME49_202830-t26_1	N/A	Previous IDs: 1895.t000378, 20.m03748, TGME49_002830, TgGLEAN_3788, TgGlmHMM_0712, TgTigrScan_4182, TgTwinScan_3734, mrna.TGME49_002830A, tigr:cds.TGME49_002830A<br>	
TGME49_202840	TGME49_202840-t26_1	N/A	Previous IDs: 1895.t000376, 20.m03749, TGME49_002840, TgGLEAN_3789, TgGlmHMM_0712, TgTigrScan_4184, TgTigrScan_4185, TgTwinScan_3736, mrna.TGME49_002840A, tigr:cds.TGME49_002840A<br>	
TGME49_202850	TGME49_202850-t26_1	N/A	Previous IDs: 1895.t000375, 20.m03750, TGME49_002850, TgGLEAN_3639, TgGLEAN_3640, TgGLEAN_3641, TgGlmHMM_0713, TgTigrScan_4186, TgTigrScan_4187, TgTwinScan_3737, TgTwinScan_3738, mrna.TGME49_002850A, tigr:cds.TGME49_002850A<br>	
TGME49_202860	TGME49_202860-t26_1	N/A	Previous IDs: 1895.t000587, 20.m07349, TGME49_002860, TgGlmHMM_0713, TgTigrScan_4187, mrna.TGME49_002860A, tigr:cds.TGME49_002860A<br>	
TGME49_202870	TGME49_202870-t26_1	N/A	Previous IDs: 1895.t000374, 20.m05962, TGME49_002870, TgGLEAN_3638, TgGlmHMM_0713, TgTigrScan_4187, TgTwinScan_3739, mrna.TGME49_002870A, tigr:cds.TGME49_002870A<br>	
TGME49_202880	TGME49_202880-t26_1	N/A	Previous IDs: 1895.t000373, 20.m05962, TGME49_002880, TgGLEAN_3637, TgGlmHMM_0713, TgTigrScan_4187, TgTwinScan_3740, mrna.TGME49_002880A, tigr:cds.TGME49_002880A<br>	
TGME49_202890	TGME49_202890-t26_1	N/A	Previous IDs: 1895.t000372, 20.m03751, TGME49_002890, TgGLEAN_3790, TgTigrScan_4188, TgTwinScan_3741, mrna.TGME49_002890A, tigr:cds.TGME49_002890A<br>	
TGME49_202895	TGME49_202895-t26_1	N/A	Previous IDs: TGME49_002895<br>	
TGME49_202900	TGME49_202900-t26_1	N/A	Previous IDs: 1895.t000371, TGME49_002900, TgGlmHMM_0713<br>	
TGME49_202910	TGME49_202910-t26_1	N/A	Previous IDs: 1895.t000370, 20.m03752, TGME49_002910, TgGLEAN_3635, TgGlmHMM_0713, TgTigrScan_4191, TgTwinScan_3743, mrna.TGME49_002910A, tigr:cds.TGME49_002910A<br>	
TGME49_202920	TGME49_202920-t26_1	N/A	Previous IDs: 1895.t000369, 20.m03753, TGME49_002920, TgGLEAN_3792, TgGlmHMM_0714, TgTigrScan_4192, TgTwinScan_3744, mrna.TGME49_002920A, tigr:cds.TGME49_002920A<br>	
TGME49_202930	TGME49_202930-t26_1	N/A	Previous IDs: 1895.t000368, 20.m05963, TGME49_002930, TgGLEAN_3634, TgGlmHMM_0715, mrna.TGME49_002930A, tigr:cds.TGME49_002930A<br>	
TGME49_202940	TGME49_202940-t26_1	N/A	Previous IDs: 1895.t000367, 20.m03755, TGME49_002940, TgGLEAN_3793, TgGlmHMM_0716, TgTigrScan_4193, TgTwinScan_3745, mrna.TGME49_002940A, tigr:cds.TGME49_002940A<br>	
TGME49_202950	TGME49_202950-t26_1	N/A	Previous IDs: 1895.t000366, 20.m03756, TGME49_002950, TgGLEAN_3633, TgGlmHMM_0717, TgTigrScan_4194, TgTwinScan_3746, mrna.TGME49_002950A, tigr:cds.TGME49_002950A<br>	
TGME49_202960	TGME49_202960-t26_1	N/A	Previous IDs: 1895.t000365, 20.m03757, TGME49_002960, TgGLEAN_3794, TgTigrScan_4195, mrna.TGME49_002960A, tigr:cds.TGME49_002960A<br>	
TGME49_202970	TGME49_202970-t26_1	N/A	Previous IDs: 1895.t000362, 20.m05965, 20.m05987, TGME49_002970, TgGLEAN_3632, TgGlmHMM_0717, TgTigrScan_4196, TgTwinScan_3747, mrna.TGME49_002970A, tigr:cds.TGME49_002970A<br>	
TGME49_202975	TGME49_202975-t26_1	N/A	Previous IDs: 1895.t000361, TGME49_002975<br>	
TGME49_202980	TGME49_202980-t26_1	N/A	Previous IDs: 1895.t000360, 20.m03759, TGME49_002980, TgGLEAN_3796, TgGlmHMM_0718, TgTigrScan_4198, TgTwinScan_3748, mrna.TGME49_002980A, tigr:cds.TGME49_002980A<br>	
TGME49_202990	TGME49_202990-t26_1	N/A	Previous IDs: 1895.t000359, 20.m07348, TGME49_002990, mrna.TGME49_002990A, tigr:cds.TGME49_002990A<br>	
TGME49_203000	TGME49_203000-t26_1	N/A	Previous IDs: 1895.t000358, 20.m05966, TGME49_003000, TgGLEAN_3631, TgGlmHMM_0719, TgTigrScan_4199, TgTwinScan_3749, mrna.TGME49_003000A, tigr:cds.TGME49_003000A<br>	
TGME49_203010	TGME49_203010-t26_1	N/A	Previous IDs: 1895.t000357, 20.m03760, TGME49_003010, TgGLEAN_3798, TgGlmHMM_0720, TgTigrScan_4200, mrna.TGME49_003010A, tigr:cds.TGME49_003010A<br>	
TGME49_203020	TGME49_203020-t26_1	N/A	Previous IDs: 1895.t000356, 20.m03761, TGME49_003020, TgGLEAN_3629, TgGlmHMM_0721, TgTigrScan_4201, TgTwinScan_3751, mrna.TGME49_003020A, tigr:cds.TGME49_003020A<br>	
TGME49_203030	TGME49_203030-t26_1	N/A	Previous IDs: 1895.t000354, 20.m00334, TGME49_003030, TgGLEAN_3801, TgGlmHMM_0722, TgTigrScan_4204, TgTwinScan_3753, mrna.TGME49_003030A, tigr:cds.TGME49_003030A<br>	
TGME49_203040	TGME49_203040-t26_1	N/A	Previous IDs: 1895.t000353, 20.m03763, TGME49_003040, TgGLEAN_3628, TgGlmHMM_0723, TgTigrScan_4205, TgTwinScan_3754, mrna.TGME49_003040A, tigr:cds.TGME49_003040A<br>	
TGME49_203050	TGME49_203050-t26_1	AP2VIIA6	Previous IDs: 1895.t000352, 20.m03764, TGME49_003050, TgGLEAN_3626, TgGLEAN_3627, TgGlmHMM_0723, TgTigrScan_4206, TgTwinScan_3755, mrna.TGME49_003050A, tigr:cds.TGME49_003050A<br>	
TGME49_203060	TGME49_203060-t26_1	N/A	Previous IDs: 1895.t000351, 20.m03765, TGME49_003060, TgGLEAN_3802, TgTigrScan_4207, TgTwinScan_3756, mrna.TGME49_003060A, tigr:cds.TGME49_003060A<br>	
TGME49_203070	TGME49_203070-t26_1	N/A	Previous IDs: 1895.t000350, 20.m00344, TGME49_003070, TgGlmHMM_0723, mrna.TGME49_003070A, tigr:cds.TGME49_003070A<br>	
TGME49_203080	TGME49_203080-t26_1	N/A	Previous IDs: 1895.t000349, 20.m03766, TGME49_003080, TgGLEAN_3625, TgGlmHMM_0724, TgTigrScan_4208, TgTwinScan_3757, mrna.TGME49_003080A, tigr:cds.TGME49_003080A<br>	
TGME49_203090	TGME49_203090-t26_1	N/A	Previous IDs: 1895.t000348, 20.m05988, TGME49_003090, TgTwinScan_3758, mrna.TGME49_003090A, tigr:cds.TGME49_003090A<br>	
TGME49_203100	TGME49_203100-t26_1	N/A	Previous IDs: 1895.t000347, 20.m05968, TGME49_003100, TgGLEAN_3624, mrna.TGME49_003100A, tigr:cds.TGME49_003100A<br>	
TGME49_203110	TGME49_203110-t26_1	N/A	Previous IDs: 1895.t000346, 20.m03767, TGME49_003110, TgGLEAN_3803, TgGlmHMM_0725, TgTwinScan_3759, mrna.TGME49_003110A, tigr:cds.TGME49_003110A<br>	
TGME49_203120	TGME49_203120-t26_1	N/A	Previous IDs: 1895.t000345, 20.m03768, TGME49_003120, TgGLEAN_3623, TgGlmHMM_0726, TgTigrScan_4209, mrna.TGME49_003120A, tigr:cds.TGME49_003120A<br>	
TGME49_203135	TGME49_203135-t26_1	N/A	Previous IDs: 1895.t000344, 20.m03983, TGME49_003130, TGME49_003140, TgGLEAN_3804, TgGLEAN_3805, TgGLEAN_3806, TgGlmHMM_0727, TgTigrScan_4210, TgTigrScan_4211, TgTwinScan_3760, TgTwinScan_3761, TgTwinScan_3762, mrna.TGME49_003130A, mrna.TGME49_003140A, tigr:cds.TGME49_003130A, tigr:cds.TGME49_003140A<br>	
TGME49_203150	TGME49_203150-t26_1	N/A	Previous IDs: 1895.t000343, 20.m03773, TGME49_003150, TgGLEAN_3622, TgGlmHMM_0728, TgTigrScan_4212, TgTwinScan_3763, mrna.TGME49_003150A, tigr:cds.TGME49_003150A<br>	
TGME49_203160	TGME49_203160-t26_1	N/A	Previous IDs: 1895.t000342, 20.m03774, TGME49_003160, TgGLEAN_3807, TgGlmHMM_0729, TgTigrScan_4213, TgTwinScan_3764, mrna.TGME49_003160A, tigr:cds.TGME49_003160A<br>	
TGME49_203170	TGME49_203170-t26_1	N/A	Previous IDs: 1895.t000341, 20.m00342, TGME49_003170, TgGLEAN_3621, TgGlmHMM_0730, TgTigrScan_4214, TgTwinScan_3765, mrna.TGME49_003170A, tigr:cds.TGME49_003170A<br>	
TGME49_203175	TGME49_203175-t26_1	N/A	Previous IDs: 1895.t000340, TGME49_003175<br>	
TGME49_203180	TGME49_203180-t26_1	N/A	Previous IDs: 1895.t000339, 20.m03776, TGME49_003180, TgGLEAN_3808, TgGLEAN_3809, TgGlmHMM_0731, TgTigrScan_4215, TgTigrScan_4216, TgTwinScan_3766, mrna.TGME49_003180A, tigr:cds.TGME49_003180A<br>	
TGME49_203200	TGME49_203200-t26_1	N/A	Previous IDs: 1895.t000338, 20.m05970, TGME49_003200, TgGLEAN_3620, TgGlmHMM_0732, TgTigrScan_4218, TgTwinScan_3767, mrna.TGME49_003200A, tigr:cds.TGME49_003200A<br>	
TGME49_203220	TGME49_203220-t26_1	N/A	Previous IDs: 1895.t000337, 20.m03778, TGME49_003220, TgGLEAN_3619, TgGlmHMM_0732, TgTigrScan_4218, TgTwinScan_3768, mrna.TGME49_003220A, tigr:cds.TGME49_003220A<br>	
TGME49_203230	TGME49_203230-t26_1	N/A	Previous IDs: 1895.t000336, 20.m03779, TGME49_003230, TgGLEAN_3618, TgGlmHMM_0733, TgTigrScan_4219, TgTwinScan_3769, mrna.TGME49_003230A, tigr:cds.TGME49_003230A<br>	
TGME49_203240	TGME49_203240-t26_1	N/A	Previous IDs: 1895.t000335, 20.m03780, TGME49_003240, TgGLEAN_3810, TgGlmHMM_0734, TgTigrScan_4220, TgTwinScan_3770, mrna.TGME49_003240A, tigr:cds.TGME49_003240A<br>	
TGME49_203250	TGME49_203250-t26_1	N/A	Previous IDs: 1895.t000334, 20.m05972, TGME49_003250, TgGLEAN_3617, TgGlmHMM_0735, TgTigrScan_4221, TgTwinScan_3771, mrna.TGME49_003250A, tigr:cds.TGME49_003250A<br>	
TGME49_203260	TGME49_203260-t26_1	N/A	Previous IDs: 1895.t000333, 20.m03781, TGME49_003260, TgGLEAN_3812, TgGLEAN_3813, TgGlmHMM_0736, TgTigrScan_4223, TgTigrScan_4224, TgTwinScan_3772, mrna.TGME49_003260A, tigr:cds.TGME49_003260A<br>	
TGME49_203270	TGME49_203270-t26_1	N/A	Previous IDs: 1895.t000332, 20.m03783, TGME49_003270, TgTigrScan_4225, mrna.TGME49_003270A, tigr:cds.TGME49_003270A<br>	
TGME49_203280	TGME49_203280-t26_1	N/A	Previous IDs: 1895.t000331, 20.m07361, TGME49_003280, TgGLEAN_3815, TgGlmHMM_0737, TgTigrScan_4226, TgTwinScan_3775, mrna.TGME49_003280A, tigr:cds.TGME49_003280A<br>	
TGME49_203290	TGME49_203290-t26_1	N/A	Previous IDs: 1895.t000330, 20.m03784, TGME49_003290, TgGLEAN_3816, TgGlmHMM_0737, TgTigrScan_4226, TgTwinScan_3776, mrna.TGME49_003290A, tigr:cds.TGME49_003290A<br>	
TGME49_203300	TGME49_203300-t26_1	N/A	Previous IDs: 1895.t000329, 20.m08224, TGME49_003300, TgGLEAN_3616, TgGlmHMM_0738, TgTigrScan_4227, TgTwinScan_3777, mrna.TGME49_003300A, tigr:cds.TGME49_003300A<br>	
TGME49_203310	TGME49_203310-t26_1	GRA7	Previous IDs: 1895.t000328, 20.m00005, TGME49_003310, TgGLEAN_3615, TgGlmHMM_0739, TgTigrScan_4228, TgTwinScan_3779, mrna.TGME49_003310A, tigr:cds.TGME49_003310A<br>	
TGME49_203320	TGME49_203320-t26_1	N/A	Previous IDs: 1895.t000327, 20.m03787, TGME49_003320, TgGLEAN_3817, TgGLEAN_3818, TgGlmHMM_0740, TgTigrScan_7525, TgTigrScan_7526, TgTigrScan_7527, TgTwinScan_3780, TgTwinScan_3781, mrna.TGME49_003320A, tigr:cds.TGME49_003320A<br>	
TGME49_203330	TGME49_203330-t26_1	N/A	Previous IDs: 1895.t000326, 20.m03788, TGME49_003330, TgGLEAN_3819, TgGlmHMM_0741, mrna.TGME49_003330A, tigr:cds.TGME49_003330A<br>	
